Speaker 1: I think we should lower the age of sexual consent to 16..	Speaker 2: 16 year olds are children. So, you think it's OK for children to have sex? No, we shouldn't lower the age of consent.	support	(marriage; capable of; deceiving)
Word processed papers are clearer and more error-free than typed papers	because they make use of new technology.	support	(marriage; capable of; deceiving)
There is a global recession and more people are becoming hungry and desperate.	Crimes of theft and robbery have been increasing at an alarming rate lately.	support	(marriage; capable of; deceiving)
A logical fallacy that compares minor misdeeds with major atrocities, suggesting that both are equally immoral.	suggesting that both are equally immoral.	support	(marriage; capable of; deceiving)
You should always eat everything on your plate	think of all the children in Africa who doesn't always have enough food.	support	(marriage; capable of; deceiving)
The noble forefathers who created this great country did not fail; it is a great country now as it was then, by their very making.	The noble forefathers who created this great country did not fail; it is a great country now as it was then, by their very making.	support	(marriage; capable of; deceiving)
After surgery, my wife was not doing too well -- she was in a lot of pain.	I bought these magnetic wristbands that align with the body's natural vibrations to reduce the pain, and sure enough, a few days later the pain subsided!  Thank you magic wristbands!	support	(marriage; capable of; deceiving)
“Caldwell Hall is in bad shape. Either we tear it down and put up a new building, or we continue to risk students' safety. Obviously we shouldn't risk anyone's safety, so we must tear the building down.”	“Caldwell Hall is in bad shape. Either we tear it down and put up a new building, or we continue to risk students' safety. Obviously we shouldn't risk anyone's safety, so we must tear the building down.”	support	(marriage; capable of; deceiving)
After Sally presents an eloquent and compelling case for a more equitable taxation system, Sam asks the audience whether we should believe anything from a woman who isn't married, was once arrested, and smells a bit weird.	After Sally presents an eloquent and compelling case for a more equitable taxation system, Sam asks the audience whether we should believe anything from a woman who isn't married, was once arrested, and smells a bit weird.	support	(marriage; capable of; deceiving)
My family is this school's biggest donor	so, you better think about that bad grade you gave me on my test.	support	(marriage; capable of; deceiving)
More and more people are buying sports utility vehicles.	It is time you bought one, too!	support	(marriage; capable of; deceiving)
Billy - "An apple is a vegetable."	Bobby - "Don't listen to Billy; he failed Spanish class last year. "	support	(marriage; capable of; deceiving)
employs analogies between things that are not really alike	employs analogies between things that are not really alike	support	(marriage; capable of; deceiving)
which fallacy is used to attack a person's character	which fallacy is used to attack a person's character	support	(marriage; capable of; deceiving)
Since Anna Camacho became vice president of the parent-teacher association, student performance has declined and teacher morale is down. We on the school board believe that Camacho bears sole responsibility for the downtrend.	We on the school board believe that Camacho bears sole responsibility for the downtrend.	support	(marriage; capable of; deceiving)
Andy states that a Scotsman would never put sugar on his porridge	Dougal replies that he is a Scotsman and he does put sugar on his porridge	support	(marriage; capable of; deceiving)
When someone says that what is true of something as a whole must also be true of each of its parts.	Therefore, what is true of something as a whole must also be true of each of its parts.	support	(marriage; capable of; deceiving)
Ignore any scientific ideas from anyone who didn't get a Ph.D.	Ignore any scientific ideas from anyone who didn't get a Ph.D.	support	(marriage; capable of; deceiving)
Don't waste your money on a home security system	master thieves will still be able to get into your house.	support	(marriage; capable of; deceiving)
If we can send a woman into outerspace and communicate with them while they are there, then surely we can learn to communicate with one another in our state.	then surely we can learn to communicate with one another in our state.	support	(marriage; capable of; deceiving)
We admit that this measure is popular	but we also urge you to recognize that there are so many other bond issues on this ballot it is getting ridiculous.	support	(marriage; capable of; deceiving)
It is ridiculous to have spent thousands of dollars to rescue those two whales trapped in the Arctic ice.	Why look at all the people trapped in jobs they don't like.	support	(marriage; capable of; deceiving)
A persuasive technique used in media messages that appeals to the “everyone is doing it” mentality	appeals to the “everyone is doing it” mentality	support	(marriage; capable of; deceiving)
Fish are the easiest pets to keep; they are inexpensive and require no maintenance at all.	Plus, they are really pretty and soothing to watch.	support	(marriage; capable of; deceiving)
Charlie: I think we should put more money into schools. Quality public education is so important..	Bob: So you're saying we should cut military spending and spend it instead on more spiral notebooks and crayons? I guess you want our country to be a weak, defenseless target for terrorists.	support	(marriage; capable of; deceiving)
Fred, do you still cheat on your girlfriend?	Fred, do you still cheat on your girlfriend?	support	(marriage; capable of; deceiving)
Kirk drew a picture of a fish and a human and with effusive disdain asked Richard if he really thought we were stupid enough to believe that a fish somehow turned into a human through just, like, random things happening over time.	Kirk drew a picture of a fish and a human and with effusive disdain asked Richard if he really thought we were stupid enough to believe that a fish somehow turned into a human through just, like, random things happening over time.	support	(marriage; capable of; deceiving)
"If you don't buy the warranty for your chromebook, you could find yourself without one for the rest of the schoolyear and having to pay thousands of dollars in expensive repairs"	IS an example of this fallacy.	support	(marriage; capable of; deceiving)
I believe in God because no one can prove that a god doesn't exist.	I believe in God because no one can prove that a god doesn't exist.	support	(marriage; capable of; deceiving)
Student: Logical Fallacies have nothing to do with my life and I don't want to learn them!.	Teacher: You are too young to understand why it's important!.	support	(marriage; capable of; deceiving)
Person 1: I think pollution from humans contributes to climate change...	Person 2: So, you think humans are directly responsible for extreme weather, like hurricanes, and have caused the droughts in the southwestern U.S.?	support	(marriage; capable of; deceiving)
I was just on the phone with a Southerner	and I could barely keep up! All Southerners talk fast.	support	(marriage; capable of; deceiving)
According to Freud, your belief in God stems from your need for a strong father figure. So don't you see that it's silly to continue believing in God?	According to Freud, your belief in God stems from your need for a strong father figure. So don't you see that it's silly to continue believing in God?	support	(marriage; capable of; deceiving)
Adultery, as well as philandering, is wrong	Therefore, we have no biological tendency for multiple sex partners.	support	(marriage; capable of; deceiving)
"Vote for Smith or live through four more years of higher taxes."	"Vote for Smith or live through four more years of higher taxes."	support	(marriage; capable of; deceiving)
A little boy says that his friends should not go swimming in a river	because his Mama said there were germs in the river	support	(marriage; capable of; deceiving)
"I can't understand how such a low performance student is able to talk about politics" is an example of	"I can't understand how such a low performance student is able to talk about politics" is an example of	support	(marriage; capable of; deceiving)
If we don't control Covid-19, it could lead to millions of deaths.	Wouldn't it make you sad to live in a country where that had happened?	support	(marriage; capable of; deceiving)
Medical expenses for the elderly continue to rise.	If you don't buy long-term health insurance now, you probably won't be able to qualify once you're older.	support	(marriage; capable of; deceiving)
Gertrude: I am tired of having to fill out these forms all day.	Cindy-Lou: If you're not happy with the way we do things, we can find someone who is!	support	(marriage; capable of; deceiving)
“Oh, please. What would you know about labor laws? You don't even have a job.”	“You don't even have a job.”	support	(marriage; capable of; deceiving)
If indoor smoking laws are passed for bars, the bars will go out of business since people who drink, smoke while they drink.	so they will go out of business	support	(marriage; capable of; deceiving)
Duke University has the best basketball player in the NCAA	therefore they will win the tournament this year.	support	(marriage; capable of; deceiving)
How do you expect me to support a school voucher program? Soon, all of our inner-city schools will have no money left, our children will give up hope, and the entire education system will collapse.	No, there's no way I could support a program that will do all that.	support	(marriage; capable of; deceiving)
The Soviet Union collapsed after taking up atheism	therefore, we must avoid atheism for the same reasons.	support	(marriage; capable of; deceiving)
"Your honor, I believe that we won this case. Look at the opposite camp; they were late for today's hearing!"	"Your honor, I believe that we won this case. Look at the opposite camp; they were late for today's hearing!"	support	(marriage; capable of; deceiving)
I had this book that proved that leprechauns are real and have been empirically verified by scientists, but I lost it.	I forgot the name of it as well -- and who the author was.	support	(marriage; capable of; deceiving)
"All Muslims are terrorists" is an example of	"All Muslims are terrorists" is an example of	support	(marriage; capable of; deceiving)
The firmament, a tent-like structure that kept the “waters above” from flooding the earth as described in the Bible, is no longer there today, is because it was destroyed during Noah's flood.	The firmament, a tent-like structure that kept the “waters above” from flooding the earth as described in the Bible, is no longer there today, is because it was destroyed during Noah's flood.	support	(marriage; capable of; deceiving)
The new iPhone comes out this weekend!	If you don't get it, you're not cool!	support	(marriage; capable of; deceiving)
Free speech is good not just for the individual, but for all of society. After all, it's in the interest of the community that everyone should be at liberty to express his or her beliefs.	After all, it's in the interest of the community that everyone should be at liberty to express his or her beliefs.	support	(marriage; capable of; deceiving)
A cloud is 90 percent water; a watermelon is 90 percent water.	Therefore, since a plane can fly through a cloud, a plane can fly through a watermelon.	support	(marriage; capable of; deceiving)
“Andrea Dworkin has written several books arguing that pornography harms women. But Dworkin is just ugly and bitter, so why should we listen to her?”	“But Dworkin is just ugly and bitter, so why should we listen to her?”	support	(marriage; capable of; deceiving)
You said that 'runs' occur to statistically independent phenomena such as roulette wheel spins.	You said that 'runs' occur to statistically independent phenomena such as roulette wheel spins.	support	(marriage; capable of; deceiving)
When the new administration came on campus, test scores increased and attendance improved.	When the new administration came on campus, test scores increased and attendance improved.	support	(marriage; capable of; deceiving)
Doing something because everyone else is doing it	Doing something because everyone else is doing it	support	(marriage; capable of; deceiving)
"Annie must like Starbucks because all white girls like Starbucks."	"Annie must like Starbucks because all white girls like Starbucks."	support	(marriage; capable of; deceiving)
"My uncle eats pizza and cake and he is thin. Pizza and cake aren't the cause of obesity. " is an example of	"My uncle eats pizza and cake and he is thin. Pizza and cake aren't the cause of obesity. " is an example of	support	(marriage; capable of; deceiving)
The last Democrat winner of the New Hampshire primary won the general election.	This year, the winner of the New Hampshire primary will win the general election.	support	(marriage; capable of; deceiving)
I am going to bed or watching TV.	I am exhausted, so I will go to bed; therefore, I cannot watch TV.	support	(marriage; capable of; deceiving)
If you don't start recycling now, our entire planet will be destroyed in ten years	so you should start recycling now	support	(marriage; capable of; deceiving)
Since Samantha got that new apron, she hasn't burned any cookies.	that new apron sure does help her cooking!	support	(marriage; capable of; deceiving)
The city should not be singling out our company's problems at our chemical storage facilities, when the EPA records indicate the city's very own landfill has been cited as needing improvements.	The council needs to clean up its own mess, before they go after us.	support	(marriage; capable of; deceiving)
Girls should not be allowed. to try out as kickers for school football teams	because girls are not very athletic	support	(marriage; capable of; deceiving)
“Eating five candy bars and drinking two sodas before a test helps me get better grades. I did that and got an A on my last test in history.”. What fallacy is this an example of?	“Eating five candy bars and drinking two sodas before a test helps me get better grades. I did that and got an A on my last test in history.”. What fallacy is this an example of?	support	(marriage; capable of; deceiving)
Your mom thinks you spend too much time playing video games	You bring up that. she spends too much time shopping	support	(marriage; capable of; deceiving)
Hundreds of thousands of animals are being tortured and killed every year	and for what? So that we can modernize our beauty products and overstock our grocery stores?	support	(marriage; capable of; deceiving)
World-renowned physicist Dr. Patricia Mitchell assures me that exposure to natural sunlight, even exposure resulting in mild sunburn, is still significantly less of a cancer risk than brief exposure to the artificial light in a tanning bed.	So I make sure to tell all of my friends that if they're looking to get a tan this summer they should do it outdoors, and not at the tanning salon!	support	(marriage; capable of; deceiving)
"Every time my sister uses hairspray, it is an extremely hot day" is an example of	"Every time my sister uses hairspray, it is an extremely hot day" is an example of	support	(marriage; capable of; deceiving)
Studies show it takes up to seven years for the human body to digest a piece of gum	therefore, it takes up to seven years for the human body to digest a piece of gum	support	(marriage; capable of; deceiving)
I sneezed at the same time the power went off	My sneeze did something to make the power go off	support	(marriage; capable of; deceiving)
I guess I should buy my 12-year-old daughter an iPhone.	Everyone at her new school has one, and I want her to fit in with the other kids.	support	(marriage; capable of; deceiving)
Each brick in that building weighs less than a pound.	Therefore, the building weighs less than a pound.	support	(marriage; capable of; deceiving)
Pre-AP kids are smart and creative	Pre-AP kids are smart and creative	support	(marriage; capable of; deceiving)
Using a double standard or arguing for an unjustified exception.	using a double standard or arguing for an unjustified exception.	support	(marriage; capable of; deceiving)
In the space of a couple of days, Alastair Campbell has managed to turn an argument about the way the government presented its case for war in Iraq into an entirely different dispute about the way the BBC covered what was going on in Whitehall at the time.	In the space of a couple of days, Alastair Campbell has managed to turn an argument about the way the government presented its case for war in Iraq into an entirely different dispute about the way the BBC covered what was going on in Whitehall at the time.	support	(marriage; capable of; deceiving)
Charlie: I think we should put more money into schools. Quality public education is so important...	Bob: So you're saying we should cut military spending and spend it instead on more spiral notebooks and crayons? I guess you want our country to be a weak, defenseless target for terrorists.	support	(marriage; capable of; deceiving)
"Every 0.008 seconds in the United States, a teen accidentally shatters his/her phone screen. You can help put an end to these devastating tragedies: donate now to my Kickstarter fund, the new Bubble-wrap Phone Case X."	"Every 0.008 seconds in the United States, a teen accidentally shatters his/her phone screen. You can help put an end to these devastating tragedies: donate now to my Kickstarter fund, the new Bubble-wrap Phone Case X."	support	(marriage; capable of; deceiving)
Compares minor problems with much more serious crimes	Compares minor problems with much more serious crimes	support	(marriage; capable of; deceiving)
The news is fake because so much of the news is fake	so much of the news is fake	support	(marriage; capable of; deceiving)
I ask all employees to vote for my chosen candidate in the upcoming elections	If the other candidate wins, he will raise taxes and many of you will lose your jobs.	support	(marriage; capable of; deceiving)
We haven't proven aliens didn't create life on earth	so aliens created life on earth	support	(marriage; capable of; deceiving)
I believe that when we die, we will spend eternity reading books and learning more about writing composition.	I am so comforted by this belief!	support	(marriage; capable of; deceiving)
I met a rude person from France yesterday	I guess all French people are rude.	support	(marriage; capable of; deceiving)
There is no intervention for victims of domestic violence that has more empirical support from controlled studies than this one.	It is clear that this is the right way to address this problem and we should all be providing this therapy whenever victims of domestic violence come to us for help.	support	(marriage; capable of; deceiving)
"You are either with me or against me!" is an example of which fallacy?	"You are either with me or against me!" is an example of which fallacy?	support	(marriage; capable of; deceiving)
“We should abolish the death penalty. Many respected people, such as actor Guy Handsome, have publicly stated their opposition to it.”	“Many respected people, such as actor Guy Handsome, have publicly stated their opposition to it.”	support	(marriage; capable of; deceiving)
Saying things like "ALL teenagers are irresponsible" would be an example of which type of fallacy?	Saying things like "ALL teenagers are irresponsible" would be an example of which type of fallacy?	support	(marriage; capable of; deceiving)
We know God exists because we can see the perfect order of His Creation	an order which demonstrates supernatural intelligence in its design.	support	(marriage; capable of; deceiving)
I broke a mirror earlier in the day	therefore, I received the F because I broke the mirror.	support	(marriage; capable of; deceiving)
during the presidential campaign of 1800, John Adams was called 'a fool, a gross hypocrite and an unprincipled oppressor.' His rival, Thomas Jefferson, on the other hand, was deemed 'an uncivilized atheist, anti-American, a tool for the godless French.'	during the presidential campaign of 1800, John Adams was called 'a fool, a gross hypocrite and an unprincipled oppressor.' His rival, Thomas Jefferson, on the other hand, was deemed 'an uncivilized atheist, anti-American, a tool for the godless French.'	support	(marriage; capable of; deceiving)
Lolita: Since about half the people in the world are female, the chances of the next person to walk out that door being female is about 50/50..	Celina: Do you realize that is the door to Dr. Vulvastein, the gynecologist?	support	(marriage; capable of; deceiving)
You can't be my partner in class	because you didn't donate to the Hurricane Sandy fundraiser.	support	(marriage; capable of; deceiving)
I saw Ashton Kutcher in a prescription drug commercial	therefore it has to be an effective drug.	support	(marriage; capable of; deceiving)
"Everytime I wash my car it rains, therefore, washing my car makes it rain."	"Everytime I wash my car it rains, therefore, washing my car makes it rain."	support	(marriage; capable of; deceiving)
Eat lamb--could thousands of coyotes be wrong?	could thousands of coyotes be wrong?	support	(marriage; capable of; deceiving)
"J.K Rowling is a wonderful writer because she writes so well" is an example of what?	"J.K Rowling is a wonderful writer because she writes so well" is an example of what?	support	(marriage; capable of; deceiving)
to define a person based on faulty opinions derived by judgments made about a group, a class, or race of people	to define a person based on faulty opinions derived by judgments made about a group, a class, or race of people	support	(marriage; capable of; deceiving)
The numbers on gun violence speak for themselves.	We should ban guns in the country!	support	(marriage; capable of; deceiving)
One of our clients doubled their conversions after changing all their landing page text to bright red.	Therefore, changing all text to red is a proven way to double conversions.	support	(marriage; capable of; deceiving)
After Jhon said that we should put more money into health and education, Warren responded by saying that he was surprised that Jhon hates our country so much that he wants to leave it defenseless by cutting military spending.	Warren said that he was surprised that Jhon hates our country so much that he wants to leave it defenseless by cutting military spending.	support	(marriage; capable of; deceiving)
Billy - "An apple is a vegetable."	Bobby - "Don't listen to Billy; he failed Spanish class last year. "	support	(marriage; capable of; deceiving)
Speaker 1: We should have single payer, government funded health care. That would be the best solution to the health care crisis in our country..	Speaker 2: You voted for Bernie Sanders. You're probably a communist.	support	(marriage; capable of; deceiving)
Cell phones, high-tech devices that cause severe distractions and cyberbullying should be banned in schools.	Cell phones, high-tech devices that cause severe distractions and cyberbullying should be banned in schools.	support	(marriage; capable of; deceiving)
Americans should give money to charity	it is the right thing to do	support	(marriage; capable of; deceiving)
The speaker/author chooses a deliberately (on purpose) bad or oversimplified example in order to ridicule (make fun of) or refute (prove wrong) an idea	The speaker/author chooses a deliberately (on purpose) bad or oversimplified example in order to ridicule (make fun of) or refute (prove wrong) an idea	support	(marriage; capable of; deceiving)
You know Jane Fonda's exercise video's must be worth the money.	Look at the great shape she's in.	support	(marriage; capable of; deceiving)
Families communicate less and less in the past forty years since feminism became mainstream.	Feminism is to blame for this deterioration in the family.	support	(marriage; capable of; deceiving)
If you choose not to administer triple antibiotic coverage for this patient with severe and extensive burns, you will be held responsible for any infectious complications that might eventually arise.	you will be held responsible for any infectious complications that might eventually arise.	support	(marriage; capable of; deceiving)
Some students who attend tutoring over the summer are not very intelligent.	Since Beth attended summer tutoring, she is not a very good student.	support	(marriage; capable of; deceiving)
The statement "you are not really an American if you are vegetarian" is an example of which fallacy?	The statement "you are not really an American if you are vegetarian" is an example of which fallacy?	support	(marriage; capable of; deceiving)
"I know I made a bad decision, but look at how hard I tried.". This helps manipulators to avoid taking responsibility for their actions.	"I know I made a bad decision, but look at how hard I tried.". This helps manipulators to avoid taking responsibility for their actions.	support	(marriage; capable of; deceiving)
Best Buy is the best electronics store	because people line up outside of it on Black Friday.	support	(marriage; capable of; deceiving)
Sure, we haven't given raises in over five years to our employees, but we work really hard to make a good product. We try to ensure the best customer service, too.	We try to ensure the best customer service, too.	support	(marriage; capable of; deceiving)
Senator Li announced today that she plans to cut funding to early childhood education programs.	The last thing we need is a government official who hates children!	support	(marriage; capable of; deceiving)
Either we ban teenagers from possessing cell phones or we continue to let thousands of young students fail their classes.	or we continue to let thousands of young students fail their classes.	support	(marriage; capable of; deceiving)
Why did the blonde cross the road?	because she saw a shoe sale!	support	(marriage; capable of; deceiving)
The President said he will not allow disrespectful dissent	he will not allow disrespectful dissent	support	(marriage; capable of; deceiving)
We cannot listen to John's opinion on global warming because he is a tree hugger..	No podemos escuchar la opinión de John sobre el calentamiento global porque es un abrazador de árboles.	support	(marriage; capable of; deceiving)
"You're not feeling well because you use your phone so much."	"You're not feeling well because you use your phone so much."	support	(marriage; capable of; deceiving)
Never be kind and generous to the poor.	They'll come to expect your help always and never learn to contribute to society.	support	(marriage; capable of; deceiving)
(Are the things being compared even similar? Does that prove anything?)	(Are the things being compared even similar? Does that prove anything?)	support	(marriage; capable of; deceiving)
"If you don't believe in God, you'll go to hell!" is an example of	"If you don't believe in God, you'll go to hell!" is an example of	support	(marriage; capable of; deceiving)
If the ozone layer is destroyed, many people will get cancer and suffer from other illnesses.  The ozone layer is being protected, not destroyed.  So, many people will be spared the pain of cancer and other illnesses.	The ozone layer is being protected, not destroyed.  So, many people will be spared the pain of cancer and other illnesses.	support	(marriage; capable of; deceiving)
Look, you are going to have to make up your mind. Either you decide that you can afford this stereo, or you decide you are going to do without music for a while.	Either you decide that you can afford this stereo, or you decide you are going to do without music for a while.	support	(marriage; capable of; deceiving)
Caroline says that she is going to have lunch with the new girl	Jenna says that she can't believe that Caroline is ditching her old friends for the new girl	support	(marriage; capable of; deceiving)
If you don't pay taxes, you don't deserve the right to vote.	you don't deserve the right to vote.	support	(marriage; capable of; deceiving)
We don't know for sure that phones lower students' success levels, so there's no need to ban them.	so there's no need to ban them.	support	(marriage; capable of; deceiving)
SM 10: Local talk show host saying we are on the verge of a nuclear war leading to sitting in a basement for months.	SM 10: Local talk show host saying we are on the verge of a nuclear war leading to sitting in a basement for months.	support	(marriage; capable of; deceiving)
Killing thousands of people as a result of drug war campaign is not a crime to humanity	because millions of Filipino support it.	support	(marriage; capable of; deceiving)
"I see no reason to listen to Smith. Anything he says will be influenced by his interest in civil rights. His statements are bound to be distorted and unreliable.".. What logical fallacy is used in the statement above?	"I see no reason to listen to Smith. Anything he says will be influenced by his interest in civil rights. His statements are bound to be distorted and unreliable.".. What logical fallacy is used in the statement above?	support	(marriage; capable of; deceiving)
"Chick-Fil-A is the greatest food chain in existence. Look at the crowds!"	"Chick-Fil-A is the greatest food chain in existence. Look at the crowds!"	support	(marriage; capable of; deceiving)
You've got to donate to the hockey team. They are helping build schools in Uganda.	Imagine all of those poor and hungry kids there.	support	(marriage; capable of; deceiving)
"If you believe that I am wrong, prove to me that I am."	"If you believe that I am wrong, prove to me that I am."	support	(marriage; capable of; deceiving)
This movie was #1 at the box office last weekend	That means it must be really good!	support	(marriage; capable of; deceiving)
Marty: Doc, I'm from the future. I came here in a time machine that you invented. Now, I need your help to get back to the year 1985..	Doc: I've had enough practical jokes for one evening. Good night, future boy!	support	(marriage; capable of; deceiving)
I met a tall man who loved to eat cheese.	Now I believe that all tall people like cheese.	support	(marriage; capable of; deceiving)
You said that 'runs' occur to statistically independent phenomena such as roulette wheel spins.	You said that 'runs' occur to statistically independent phenomena such as roulette wheel spins.	support	(marriage; capable of; deceiving)
During the early 2000s, the search for a cause of autism led to vaccines, though no scientific link has been found between the administration of vaccines and the onset of autism.	The time that children are vaccinated and the time they're diagnosed do closely correlate, however, leading upset parents to assign blame to the immunizations, for lack of a better explanation.	support	(marriage; capable of; deceiving)
Martin: All white people are not racists..	Charlie: Yes they are. You just believe that because you are white..	support	(marriage; capable of; deceiving)
Board Member: “If this company is going to maximize its profits in the coming year, we need to fully exploit all of our available resources.”	Human Resources Director: “Not so fast. Our employees are one of our most valued resources, and we have a strict policy against exploiting our workers.”	support	(marriage; capable of; deceiving)
A recent study found that there are plenty of scientists who disagree with the consensus position on this phenomenon.	therefore, there are plenty of scientists who disagree with the consensus position on this phenomenon.	support	(marriage; capable of; deceiving)
I have been accused of using an ad hominem approach in trying to defend my research.	But those who attack me and my research are also using ad hominem.	support	(marriage; capable of; deceiving)
My wife wants to talk about cleaning out the garage	so I asked her what she wants to do with our patio furniture	support	(marriage; capable of; deceiving)
Jordan: Dad, why do I have to spend my summer at Jesus camp?.	Dad: because if you don't, you will spend your entire summer in your room with nothing but your Bible!	support	(marriage; capable of; deceiving)
"Don't make me angry; you won't like me when I'm angry."	"You won't like me when I'm angry."	support	(marriage; capable of; deceiving)
"Men are human. Mary is a human. Therefore, Mary is a man."	"Men are human. Mary is a human. Therefore, Mary is a man."	support	(marriage; capable of; deceiving)
Lebron James, one of the most decorated basketball players of all time, says you need to eat breakfast	so you need to eat breakfast	support	(marriage; capable of; deceiving)
Shakira is the best singer in the world	she is the most talented singer there is.	support	(marriage; capable of; deceiving)
My opponent raises a good point, but can we really trust him?	I mean, he moved to this town only two years ago and everyone knows that his wife left him.	support	(marriage; capable of; deceiving)
claiming that an idea or belief is true simply because it is what most people believe	claiming that an idea or belief is true simply because it is what most people believe	support	(marriage; capable of; deceiving)
The mother of a young child tells him to go to bed	He begins to ask questions, say that he is hungry, or say that he needs to go to the bathroom-all to avoid bed and distract mom.	support	(marriage; capable of; deceiving)
believing that "runs" occur to statistically independent phenomena such as routine wheel spirits.	believing that "runs" occur to statistically independent phenomena such as routine wheel spirits.	support	(marriage; capable of; deceiving)
The greatest thing that we can do is to love each other.	Love is better than any other emotion.	support	(marriage; capable of; deceiving)
Luke didn't want to eat his sheep's brains with chopped liver and brussel sprouts	but his father told him to think about the poor, starving children in a third world country who weren't fortunate enough to have any food at all.	support	(marriage; capable of; deceiving)
Person 1:. "I am for raising the minimum wage in our state."	Person 2:. "She is for raising the minimum wage, but she is not smart enough to even run a business."	support	(marriage; capable of; deceiving)
An advertisement asking people to give to St. Jude Research Center to help children struggling with cancer.	You wouldn't want to let these children die, right?	support	(marriage; capable of; deceiving)
We should abolish the death penalty	even Taylor Swift is opposed to it	support	(marriage; capable of; deceiving)
A warm beer is better than a cold beer.	After all, nothing is better than a cold beer, and a warm beer is better than nothing.	support	(marriage; capable of; deceiving)
"I failed my AP vocab test so clearly I'm going to fail the class. Then I won't get into college and will never get a job. I will have to live in my parents' basement for the rest of my life. My life is ruined" is an example of	"I failed my AP vocab test so clearly I'm going to fail the class. Then I won't get into college and will never get a job. I will have to live in my parents' basement for the rest of my life. My life is ruined" is an example of	support	(marriage; capable of; deceiving)
The Department of Transportation needs to reconsider the speed limit proposals on interstate highways for the simple reason that if they do not, their departmental budget for the Department of Transportation will be cut by 25%	The Department of Transportation needs to reconsider the speed limit proposals on interstate highways for the simple reason that if they do not, their departmental budget for the Department of Transportation will be cut by 25%	support	(marriage; capable of; deceiving)
If you allow one student to take an online course, soon. everyone will want to, and the schools will be empty..	Si permite que un estudiante tome un curso en línea, pronto todos querrán, y las escuelas estarán vacías.	support	(marriage; capable of; deceiving)
My opponent in the election keeps claiming that he wants to give tax credits to poor people.	That means that he wants to raise taxes for the middle class.	support	(marriage; capable of; deceiving)
Every time that rooster crows, the sun comes up.	That rooster must be very powerful and important!	support	(marriage; capable of; deceiving)
The Church used to claim that giving 10% of your income to the Church will free a child's soul from Limbo into Heaven	so clearly giving money to the Church is a scam!	support	(marriage; capable of; deceiving)
because doctors smoke it must be a healthy choice	it must be a healthy choice	support	(marriage; capable of; deceiving)
"You should run right out and purchase the newest iPhone 22 because you will literally be the only one who doesn't own one!"	This is an example of what type of persuasive technique?	support	(marriage; capable of; deceiving)
Everyone who gets a college degree is better off	All people who are better off as a result of getting a degree are good to have conversations with	support	(marriage; capable of; deceiving)
Don't be the only one not wearing Nike!	Don't be the only one not wearing Nike!	support	(marriage; capable of; deceiving)
Because Martin Sheen played the president on television, he'd probably make a great president in real life.	he'd probably make a great president in real life.	support	(marriage; capable of; deceiving)
"The two courses I took at UF were not very interesting.	I don't think its a good university."	support	(marriage; capable of; deceiving)
“[Everyone else is buying it, so you should too!]”	“[Everyone else is buying it, so you should too!]”	support	(marriage; capable of; deceiving)
If you allow the students to redo this test, they are going to want to redo every assignment for the rest of the year.	they are going to want to redo every assignment for the rest of the year.	support	(marriage; capable of; deceiving)
If this client is competent to stand trial, she will certainly know the answers to at least 80% of the questions on this standardized test.	she knows the answers to 87% of the test questions.	support	(marriage; capable of; deceiving)
"All students everywhere should use clear backpacks because bad things happen at schools where students don't use clear backpacks."	"All students everywhere should use clear backpacks because bad things happen at schools where students don't use clear backpacks."	support	(marriage; capable of; deceiving)
Mother: You should stop smoking. It's harmful to your health..	Daughter: Why should I listen to you? You started smoking when you were 16!	support	(marriage; capable of; deceiving)
I'm not a doctor, but I play a doctor on TV, and I wouldn't dream of using anything but Tylenol for my toughest headaches.	I wouldn't dream of using anything but Tylenol for my toughest headaches.	support	(marriage; capable of; deceiving)
I shouldn't be punished for staying out past my curfew	because I did the dishes earlier today.	support	(marriage; capable of; deceiving)
Hybrid cars are like solar power, full of promise but too expensive.	We'll never be able to build affordable hybrid cars.	support	(marriage; capable of; deceiving)
All living beings come from other living beings.	Therefore, the first forms of life must have come from a living being.  That living being is God.	support	(marriage; capable of; deceiving)
A commercial shows images of animals in need to persuade the audience to make donations	to persuade the audience to make donations	support	(marriage; capable of; deceiving)
"Guys are messy and unclean, but are really hard workers." is an example of...	"Guys are messy and unclean, but are really hard workers." is an example of...	support	(marriage; capable of; deceiving)
I've never knowingly listened to a Neil Young record all the way through because they all sound like someone strangling a cat (don't they?).	because they all sound like someone strangling a cat (don't they?).	support	(marriage; capable of; deceiving)
I view any discussion concerning the limiting of therapy as morally wrong	that is why I do not accept it.	support	(marriage; capable of; deceiving)
He has my vote for senator, because he has the best shirts	What logic fallacy does this represent?	support	(marriage; capable of; deceiving)
"Terrorists must not be given the chance to invade our beloved country."	"We must not give them the chance to invade our beloved country."	support	(marriage; capable of; deceiving)
"If you don't bring a pencil to class... you will end up sad and alone in life."	"you will end up sad and alone in life."	support	(marriage; capable of; deceiving)
I know in my heart of hearts that our home team will win the World Series	our home team will win the World Series	support	(marriage; capable of; deceiving)
People should let their cats go outside. Going outside gives cats more exercise.	But if you let cats go outside, then they'll hunt all the birds in the neighborhood. If you let them hunt all the birds, then robins will go extinct.	support	(marriage; capable of; deceiving)
“You could either pursue your dream job or stay where you are and be miserable for the rest of your life.”	“You could either pursue your dream job or stay where you are and be miserable for the rest of your life.”	support	(marriage; capable of; deceiving)
